Hour,Is_Weekend,Temperature,Visibility,High_Risk,Latitude,Longitude
9,0,75,10,0,23.224200357464976,88.24646071776249
20,0,75,3,1,22.90041237319245,88.23590880474413
18,0,75,10,1,28.29364331947384,77.3615759544768
17,0,75,3,1,27.900981977656446,94.5724941285431
12,0,75,3,0,24.81732072088932,85.0310614067088
6,1,75,3,1,30.467780850102756,78.78669360987493
6,0,75,10,0,31.200623470425096,76.72160677378886
22,1,75,3,0,25.81787346333576,91.27629423995015
12,1,75,10,1,26.509534730381237,81.37855036612346
18,0,75,3,1,28.60864658751851,95.06427487531985
5,0,75,10,0,24.030672126169065,91.89349889418281
20,0,75,10,0,16.11788273955093,80.2267641889985
7,0,75,10,1,17.930544375112504,78.94589853686735
7,0,75,10,1,26.350466742872577,92.53228547149158
7,0,75,10,1,19.666068651924487,75.78267066342788
0,0,75,3,1,33.55339692924922,76.08005765465518
19,0,75,10,0,26.792568485685937,74.34279084119918
3,0,75,10,0,33.684640043333545,76.34453806614624
13,0,75,10,1,27.900349173612046,94.97311156757647
14,0,75,10,1,30.688729062537682,77.05201856417011
18,0,75,3,1,26.111309826013883,94.09364507520881
20,0,75,3,1,23.558514643516283,85.17336574826574
4,0,75,10,0,29.099166681600465,75.75941984272988
6,0,75,10,0,34.04117153455403,76.43555065287326
8,0,75,3,0,30.47756705008173,78.58948244724054
23,0,75,10,1,27.302125002595755,89.0058915999171
3,0,75,3,1,26.491304884845675,92.62188090262995
19,0,75,3,1,19.906000602600365,75.50848511217245
23,0,75,3,0,30.52503768447744,77.0246817285427
21,0,75,3,1,10.646600450339047,78.45394979857981
21,1,75,3,0,26.02476694958434,92.98042150072462
13,0,75,10,0,26.528387440444124,80.62968831025219
22,1,75,3,0,21.47957491210412,82.27098253653699
3,0,75,3,1,16.109524272158687,79.51382031809008
0,0,75,10,0,15.675453922594667,74.41213977356102
13,0,75,3,0,10.78346710489368,78.63330522047178
6,0,75,10,0,21.10887131274038,81.50457222392397
20,0,75,3,1,26.22537030884141,94.70907436972516
7,0,75,3,1,30.80296441926731,77.26933085337882
2,1,75,10,0,11.746543490061214,79.9430289954667
10,0,75,10,0,12.384076222264817,80.05501474713195
17,1,75,3,0,12.408747494369742,79.81564719756003
2,0,75,3,0,33.87322002907518,76.42118411959127
4,0,75,3,1,28.116877066013625,77.33176148137177
12,0,75,10,0,30.44067499862869,79.2960818222386
7,0,75,10,1,15.372019135903706,74.06612758507397
15,1,75,3,0,31.042595023592547,75.8084951610799
3,1,75,3,0,23.106228881852893,87.55576972369386
9,1,75,3,1,23.712829963116842,92.37790679370544
12,1,75,3,1,27.43221498062817,74.03660745309975
17,1,75,10,1,26.639583860216973,94.89781352533512
12,0,75,3,1,27.344248381406366,73.78559627457437
23,0,75,3,1,27.762467210268298,94.23732744351015
8,0,75,3,1,30.66539188986522,75.14013594506893
19,0,75,10,1,31.28491997027078,76.94352053661338
2,0,75,3,1,10.840890541679686,76.16115682437727
10,1,75,10,1,29.780670158353846,78.86902209448206
21,0,75,3,0,21.137231146350846,82.29775694896017
4,1,75,10,1,26.617623846170613,74.51248667429033
13,0,75,3,1,10.788824808953446,76.56103940218517
16,0,75,3,0,11.446737838986623,78.15965119181308
22,0,75,3,0,23.148179977639376,85.29102221486485
2,0,75,10,1,29.402418410086934,76.52771088185256
9,0,75,10,0,20.172374518349407,75.46169941710886
12,1,75,10,1,29.970689862952955,79.303408357816
5,0,75,3,1,26.87616028420925,74.29887482926604
12,0,75,3,0,15.553662310022595,74.23289859062271
7,0,75,3,1,21.16362502016725,82.21701390150196
2,1,75,10,1,23.378393739836504,92.80455548551123
2,1,75,3,1,11.247749419147024,76.30897857291413
17,1,75,3,1,20.781016476796644,85.2775884176291
22,0,75,3,1,26.975878107893426,81.3407220544865
3,0,75,3,1,25.53748040679354,85.4033475085703
22,0,75,3,1,25.2602730921102,85.14963711046268
10,1,75,3,1,10.846129901001273,76.33746859880686
0,0,75,10,0,27.49579821435606,88.2230259526682
10,0,75,10,1,31.0082936490696,76.39882398562139
23,0,75,3,1,23.158363346702874,87.72259152899868
20,0,75,3,1,25.571088289703276,91.16075385873604
17,1,75,3,1,29.795089314083643,79.3614968401002
3,0,75,10,1,27.800543374676852,88.83311776794673
8,0,75,10,1,11.70634958700196,79.58296685472395
15,1,75,10,1,10.652881539763174,76.24257077818973
1,0,75,10,1,30.371190973152466,79.39771169607852
15,0,75,3,1,19.6685805236587,75.52930360994303
22,1,75,3,0,24.54701629248103,93.57844027668145
9,1,75,3,0,15.311583930469888,74.14329187302201
5,1,75,10,1,26.51058870394329,80.81569194618673
23,0,75,10,1,10.617280469060448,76.06400316452554
22,1,75,10,0,26.06267954829859,93.01040074380695
7,1,75,10,1,26.25184496825503,92.04459950491805
23,0,75,3,0,27.01631537183835,73.82404385219508
4,0,75,3,1,24.631799572855684,85.7466209621337
22,1,75,3,1,23.01442755107508,87.72763577916693
5,0,75,3,0,10.5973356472148,76.56477197785082
15,0,75,10,1,18.039132099551058,78.8867374170847
12,0,75,3,1,26.554031381358442,93.0172739808483
0,1,75,3,1,30.96156909089976,76.51361743824117
18,1,75,3,1,31.262470107727058,75.20370666481584
10,0,75,3,1,24.327407937814023,91.78978794423911
20,1,75,3,1,26.060191575066025,95.01362790304312
6,0,75,3,0,15.525245045352328,80.04138955749076
8,0,75,3,1,22.76745166791589,92.45005930555884
17,0,75,3,0,15.413982246413562,75.53079264037164
23,0,75,3,1,27.19821973012082,88.78334330302226
9,0,75,3,1,23.629249124724925,85.70588157673295
18,0,75,10,1,24.761318774670624,93.74022676635742
4,0,75,3,1,30.821984163932182,75.7010130506028
3,0,75,10,0,29.49122130067349,76.10364701516966
5,0,75,3,1,23.730437475253613,92.48229874948765
6,0,75,10,1,19.323363740347684,75.49509605936385
21,0,75,3,1,26.917711958218856,73.96230403957277
0,1,75,3,0,21.02440562067032,85.4845969387807
7,1,75,10,1,31.41762058248708,77.1058428508795
14,1,75,3,1,28.288624461319323,94.93884685448482
13,0,75,10,1,25.94373316763282,90.91245455612173
14,1,75,3,1,11.059694968729666,78.19728532467687
16,0,75,3,1,22.656014372616944,71.1459793925036
8,0,75,10,1,20.872419455384634,81.70909639212935
10,0,75,3,0,20.732135512131283,85.2718975836981
21,0,75,3,1,14.911738577390334,74.21426562146794
21,1,75,3,1,34.185928425211785,76.4854548068413
22,1,75,3,0,18.155138163833396,79.15215681143111
18,0,75,3,1,28.38698068751502,94.9108508307933
7,1,75,10,1,23.645361427755446,84.82892434830885
8,0,75,3,1,16.281943354627742,79.69699749696716
22,1,75,10,1,24.97641405045866,85.25374227216489
9,0,75,10,1,22.27003888051617,70.80063856625031
12,0,75,3,0,31.399573562170396,74.92969795551151
4,1,75,10,1,31.37757570740855,77.14119106539336
23,0,75,3,1,27.802696136981247,88.28027094811621
2,0,75,3,1,33.39279831967719,76.901888258798
3,1,75,3,0,17.75031681504762,79.41912761580296
9,0,75,3,1,23.01037872708062,87.39163396160015
13,1,75,3,0,25.927618072585595,91.3810801826022
12,1,75,3,0,24.78682386137529,85.65606861663093
17,0,75,3,0,30.623884306594608,76.89474444083987
1,1,75,3,0,31.44790237762895,77.1170439519222
20,0,75,3,0,25.917682164640503,92.84728495673681
6,0,75,10,0,23.307122664863098,93.12949847210808
5,0,75,3,1,10.734666556347763,78.60372264825165
23,0,75,10,1,31.166295137883452,76.82674437713148
6,0,75,10,1,26.655855346953754,93.00962757425866
4,0,75,10,1,23.473322669437803,91.6706173592091
18,0,75,10,0,27.710395021145953,88.80910699775572
11,1,75,3,0,21.14681416273734,81.6426175532619
17,0,75,3,1,11.200219677829164,76.75416830734267
19,0,75,10,0,26.82372903007858,80.64756852502818
16,0,75,3,1,22.899430684841583,92.47454458125594
11,0,75,3,1,10.858350437107099,78.25380415010451
16,0,75,3,1,28.85614901482198,75.59778735429408
20,0,75,10,1,18.120675807303574,78.63303197581655
11,0,75,3,0,11.490589510911562,78.18249176576641
0,0,75,10,0,26.93539617743792,81.13723726652746
7,0,75,10,0,22.564881867271097,71.15966937965122
18,1,75,3,0,23.340924527407747,84.97514604153922
22,0,75,3,1,31.317873516271245,75.5400403893717
1,0,75,3,1,26.69438756029408,81.20373108410006
1,0,75,10,1,28.641506457592786,76.4720613103281
0,0,75,10,1,12.161574419260003,80.29512252222482
14,1,75,3,1,28.942474186421858,76.93181037734026
4,0,75,3,0,18.24423975233464,78.80014135228288
5,0,75,10,1,23.92785616419726,84.99428447549732
1,0,75,3,0,10.441950790802085,76.02411740393386
18,0,75,3,1,24.255413396363036,91.69101436359483
12,1,75,10,0,11.64283075568129,79.98259181832745
23,1,75,3,0,18.093715262188027,78.64927052472251
21,0,75,3,1,15.02282002313439,73.89485477918404
9,0,75,3,1,10.879397405370858,76.08489969686225
22,0,75,3,1,25.287000465352357,84.92344316383311
19,0,75,3,1,19.924676722980546,75.55380955324729
8,0,75,10,1,29.25180456441718,75.81145397245923
5,0,75,3,1,27.40866118344194,73.9890923423844
18,0,75,10,1,15.353742772154911,73.65715115372454
3,0,75,3,1,26.0162936530183,92.60435973403303
1,0,75,3,1,23.04914326895153,78.60381326037171
7,0,75,3,1,28.124791011740644,94.64728491223124
8,0,75,10,0,27.918418909427576,88.79113947436474
16,0,75,3,1,27.328640457914293,80.49466744750738
4,1,75,3,0,24.97791318707663,93.98927818461506
0,0,75,3,0,27.701717746483617,88.4704103369412
23,0,75,3,0,29.140087133145354,75.70230213942614
17,0,75,3,1,20.091921303243243,75.72586294897864
14,0,75,10,1,31.146952368098052,76.34683171531806
10,0,75,3,1,28.99509040806849,76.48984401488204
8,0,75,3,1,33.697164029365815,76.15355129149467
0,0,75,3,1,31.129280630650772,76.77594236594491
5,0,75,3,1,10.413143039329267,76.28454314969477
15,0,75,10,1,24.032230204052116,92.4592793991345
11,0,75,3,0,11.36126919748249,78.70461409844967
12,0,75,10,1,17.688402882093637,79.48782882198127
14,1,75,3,1,30.702564414912278,75.04249359259745
13,0,75,10,0,23.29297718268485,85.08336645360868
10,0,75,10,1,20.47665021279195,84.86026082409089
20,0,75,3,1,29.047419318928583,77.63064722784479
10,0,75,10,1,15.018718327187177,75.49079401001323
15,0,75,3,0,19.80310494718602,75.22583218869812
18,1,75,10,1,24.35667142952729,92.04108104787886
21,1,75,10,1,27.45756270038477,74.58087201835785
12,0,75,10,1,19.73989514322655,76.159024066932
9,0,75,10,1,24.066355505751655,85.60372577661316
5,0,75,10,1,11.18092517038172,79.04712377036348
2,0,75,10,0,21.28256039307593,84.99850740094104
21,0,75,10,1,34.25865396411499,76.93038332882384
0,0,75,3,0,26.331632510536952,92.40221803928358
8,1,75,3,1,23.499965762733733,93.24435172085818
20,1,75,10,1,19.543490846964108,75.97839085635785
5,0,75,3,0,11.152222998605682,78.33487332612714
23,1,75,3,1,15.428764908548331,75.90004299364008
8,0,75,3,0,15.661859500322857,74.14797849505257
15,0,75,10,1,15.672191381236976,79.98973754165358
4,0,75,10,1,20.143761925518344,75.77348875785152
11,0,75,3,1,26.926769665157234,73.87034533461377
17,0,75,10,0,30.584877262636518,76.34473725852415
18,1,75,3,1,10.970088313012917,76.72310303807623
2,0,75,10,1,11.021068443738358,76.26484015216184
19,0,75,3,1,18.42357230283384,79.50825067093885
1,0,75,3,1,21.332579539238388,84.8700772258402
1,0,75,10,1,26.20816038815947,92.7518777516601
11,0,75,10,1,26.288723379483496,94.40793973959273
1,0,75,10,0,20.925993704213703,81.80063550233784
11,0,75,10,1,11.114900713298939,76.51167972170617
21,0,75,10,0,26.935487060847542,81.17808293552281
0,1,75,10,1,14.882213298343073,75.2982807565181
19,0,75,3,1,17.77342066141629,79.05604692872713
19,1,75,10,1,31.472155468264262,75.36327859882876
14,1,75,3,1,18.301166087017723,78.66083250633353
1,0,75,3,0,25.342658837971296,84.84718080938501
7,1,75,3,1,27.189466829788696,81.0597764424159
15,0,75,10,1,15.220982099293629,74.33019929070753
14,0,75,10,1,25.850801751291822,94.69751770819325
5,0,75,3,0,11.325864698006606,78.2826035715281
9,0,75,3,1,22.614387322161544,79.09636288963591
9,0,75,3,0,30.18767536676154,79.402452687969
6,0,75,3,0,25.938430201290913,91.4287608118755
1,0,75,3,1,15.322129031096075,76.1886400405993
1,0,75,10,0,22.700233454582676,78.86874250643342
19,0,75,10,1,11.122146457445286,76.66520221100322
22,0,75,10,1,27.057099257312792,88.93912110338977
15,0,75,10,1,28.8177831782322,77.4012269672376
9,0,75,10,1,23.229813943744038,87.64458482515215
0,1,75,3,0,11.170257205407118,75.77321860969714
3,0,75,10,0,29.861862195562342,78.81815724677497
9,0,75,3,1,25.397957980760854,85.48425811635227
3,0,75,3,1,31.17176942392592,76.9283614335233
14,1,75,3,0,24.56505393752292,93.66149581182596
11,0,75,10,1,27.349340494201485,88.31501908465276
20,0,75,3,0,21.14772518630899,84.6461335722446
23,1,75,3,1,27.473135922199496,88.54523867295251
3,0,75,3,1,26.634745204862217,73.98598884925028
16,1,75,10,0,29.63656504105049,79.21093177759057
13,1,75,10,1,27.794434746487955,88.29123804457194
6,0,75,3,0,28.662890457313516,76.42341909228031
12,1,75,10,1,33.56968390671046,77.01949888207812
0,1,75,3,1,11.345948779592296,75.84387491889616
19,0,75,3,1,23.36395907511247,85.5548728070369
10,0,75,10,1,20.097820129424743,75.85357427714167
2,0,75,3,1,19.346318032852086,75.99521942982271
10,1,75,10,0,21.045733307221045,82.13878383786052
18,0,75,3,1,22.357430561609828,71.63685241340309
4,1,75,3,1,25.796721256443856,94.25338629517448
3,1,75,3,1,29.095459704273196,76.81044184784386
3,0,75,10,0,29.778738012340334,78.53535789027455
8,0,75,3,0,12.333629308513457,80.0683164951276
8,0,75,3,1,33.67744018169672,76.2783619739329
3,0,75,10,0,22.041146034337526,70.88038203060397
6,0,75,3,1,28.29373038561426,95.0233885723876
9,0,75,3,1,30.888569950912704,76.67973576421736
8,0,75,10,1,22.031514264127324,70.86811940432122
14,1,75,3,0,26.888057176525233,81.11069607782413
19,0,75,3,1,15.74944572204241,79.33815616603697
23,0,75,10,1,25.8357806627969,92.6588103371054
11,0,75,10,1,33.29770498766701,76.91944929940318
8,0,75,3,0,22.710392161114246,92.85795945630886
15,0,75,3,1,11.317431653528718,78.35502040502907
21,0,75,3,1,20.022918276225095,75.29567794142409
18,0,75,10,0,31.526571968177592,75.1347575501423
15,1,75,10,1,22.98135026067112,87.687104543431
12,1,75,3,0,26.688320517853505,81.34264297762127
19,0,75,3,1,22.713802295927156,78.45892381786201
5,0,75,3,0,15.421528383967999,79.95212097365241
17,0,75,3,0,21.24998145313308,82.13773311645623
11,0,75,3,1,23.83623102471553,85.3956630295591
12,0,75,3,1,27.89254537399926,88.79028326601185
7,0,75,3,1,31.33306127782469,75.44612881071123
10,0,75,3,1,22.487591741125893,87.58607665623907
3,1,75,10,1,23.06827231856529,88.15536609036376
23,0,75,3,0,24.141928899377046,92.04989528260334
11,0,75,10,1,12.31435945168163,80.2581342714336
22,1,75,3,1,27.814544229028634,88.5882561914292
11,0,75,3,1,27.917965345861273,88.65172218156793
16,1,75,10,1,16.405880496066143,79.39024318953112
2,0,75,3,0,20.107552024640455,75.64492917734557
10,0,75,10,0,16.247446771105718,79.64648139883143
2,0,75,3,1,25.511873228604056,91.18595233328024
2,0,75,3,1,26.23765938347126,94.41114746707119
7,0,75,3,1,25.068287841135614,91.59689391488524
18,0,75,10,1,26.328795396508664,94.32776573787733
17,0,75,10,1,24.888626916078586,93.61344623489154
4,0,75,10,1,15.489111762428355,76.20927538610215
23,1,75,3,1,22.649679210685736,70.97274995493723
2,0,75,3,1,22.100074016704404,71.3825835468752
17,0,75,10,0,28.292230806318962,94.5452176764846
12,1,75,3,1,27.079681325704225,80.8352897665931
11,0,75,3,0,25.222017671801908,91.57580218021904
17,0,75,3,1,24.759977958771383,94.26975290976955
4,1,75,3,1,16.18658749745137,80.06009710555442
13,1,75,10,1,31.048766028684277,77.33238727432808
1,0,75,3,1,31.322886529255452,75.14639113206847
21,0,75,3,0,26.39911940114353,81.11247908722726
1,0,75,3,0,11.015888916263412,79.08971693233057
11,0,75,10,0,26.959202169411526,74.19232528654705
10,0,75,10,1,26.168258534877207,92.1036646197932
2,0,75,3,1,14.870485990122578,76.03553954292805
16,0,75,3,0,10.98211195405108,78.94633395620858
18,0,75,3,1,23.222348163475317,78.89308195220667
2,0,75,3,1,31.306475219785497,74.9685704857398
11,0,75,10,0,26.994895487983747,81.07235556158159
21,0,75,3,1,12.145281048662708,79.51292933771327
21,0,75,10,1,27.01007111271958,73.80332803191362
3,0,75,10,0,33.96627263176569,76.40466225088089
7,0,75,10,1,24.202009435950835,92.3024967444562
16,0,75,10,1,22.520600735611897,79.143877212435
13,0,75,3,0,21.168745918075533,85.10155778541409
14,0,75,10,0,26.6557213144302,74.57706474938445
22,1,75,10,1,22.35523878030662,70.99086957609586
12,0,75,10,1,19.750817579578502,75.9527726101309
7,0,75,3,1,22.0450428780636,71.38350238585896
0,0,75,10,1,25.526302491601413,85.25035784921516
10,0,75,3,1,28.86245918812039,77.59443905077845
11,1,75,3,1,24.94715314149967,94.10289274637744
6,0,75,3,1,33.70869686329409,76.16147118324231
1,0,75,3,1,22.658499183439456,78.7616887343082
17,0,75,10,1,22.64187191285224,87.76587855376299
23,0,75,3,1,25.77520879089908,91.57193566556137
4,0,75,3,1,24.915282690829645,93.9526772935669
1,0,75,10,0,27.739183482842932,95.04846024275925
2,0,75,3,1,24.01370922714745,91.86985078107328
1,0,75,10,0,19.386111055670927,75.90834459135377
16,1,75,10,1,22.800374073488555,92.45363419580615
11,0,75,10,1,27.894037688168783,94.40922972443471
3,1,75,3,0,22.6213350379564,70.90186290388577
4,0,75,10,1,26.359356594163167,92.69320344381646
15,0,75,3,0,24.257413362783037,93.86562556653399
7,0,75,10,1,22.768779563354993,93.25732185438271
20,0,75,3,1,27.631508903464805,88.98731838268763
3,0,75,3,1,24.848128419234495,85.22327385022488
21,0,75,10,1,27.25454636702463,88.52363008698418
1,0,75,10,1,15.398117315101805,75.33472887383957
2,0,75,10,1,27.070481387907062,88.70899580844332
9,1,75,10,0,10.44687538927854,75.85284701118502
21,1,75,10,1,22.802583262430556,87.50478590802544
1,0,75,3,1,26.628830671970068,94.64010587114367
18,0,75,3,1,21.637712068980363,82.32131913299644
21,0,75,3,1,33.70699249997586,76.71810312223765
22,1,75,3,1,10.93112273282682,76.08935246479646
7,0,75,3,1,22.63886564679136,71.02718713291833
23,0,75,3,1,15.253740261825062,74.20871404600703
17,0,75,10,0,21.87786904099541,71.42008769302561
23,0,75,10,1,25.543858345167745,85.43941429439026
8,0,75,3,1,17.63281273574999,79.1927011950835
8,0,75,10,0,27.427362624137846,74.02324468959604
7,0,75,3,1,20.490279168643546,84.67414210852212
19,0,75,10,0,33.56897531039974,76.51837867839993
1,0,75,10,0,27.44216267942847,74.61300048975536
11,0,75,3,0,22.67339524156845,93.13402655927388
23,1,75,3,1,26.653829915201303,80.75161938827479
23,0,75,10,1,11.056742481179786,79.10110830525208
16,0,75,3,1,10.858997410478013,78.49671219683238
14,0,75,3,1,10.752295744012088,78.64328910274173
16,0,75,3,1,27.57347603678383,88.50797727678889
11,0,75,3,1,23.20402532135612,87.9005058135641
18,0,75,3,0,26.87210280544992,80.78886065823697
21,0,75,10,0,27.339072253216226,88.70158954387342
13,1,75,3,1,22.945703653261276,87.4473166930715
13,0,75,3,1,25.9975559867274,94.64283125059717
6,0,75,3,1,29.36598428569282,76.41663622184089
23,0,75,10,1,23.39932340360824,84.98734716710362
6,1,75,3,0,25.34561059548829,85.11187427765356
3,1,75,3,1,17.712190718284436,78.62154285484482
22,0,75,3,0,24.228409655466642,92.21363827468103
3,1,75,3,0,26.02483052688536,94.8671685814305
5,0,75,10,1,15.712938210593812,79.51233434605383
2,1,75,3,1,10.650504008936911,78.69614773043617
6,0,75,10,1,11.811324678844716,79.68022346558948
3,0,75,10,1,22.218131085135187,71.47410934115673
4,0,75,10,1,15.30511142967976,75.39130630084378
3,0,75,3,1,11.571911953964161,79.92318648831261
21,0,75,3,1,30.82946383862079,75.19893676073688
12,0,75,10,1,26.875232252375135,74.0013553284807
5,1,75,3,1,15.831493870265978,79.5867338820515
18,0,75,3,1,20.9867842352099,82.23637425980672
19,0,75,3,1,19.66518487542785,75.32531431956832
4,0,75,3,1,29.987172322215823,79.03334103812387
9,0,75,10,0,19.43326627655889,75.94885397829862
18,1,75,3,1,26.370478303957686,93.01226052423837
1,1,75,3,1,15.19536526112982,76.01355838511934
23,0,75,3,1,15.75078865728239,73.84654661897599
13,0,75,3,1,19.929063322608073,75.3585274433687
6,0,75,3,1,26.34130944321428,92.35440089329282
21,0,75,10,1,29.186720236167368,76.17102190219879
8,0,75,3,1,23.60556383624675,92.54037380019604
14,1,75,10,1,23.114595470117226,78.38903391053076
23,0,75,3,0,15.78806378989715,74.35340702278826
4,0,75,10,1,23.076584000597272,87.9844441595677
16,0,75,3,0,29.617105873696342,78.97054756375935
0,0,75,3,1,30.72970921046796,75.51086775844637
2,0,75,3,1,27.209306231177145,88.91385400619215
21,1,75,10,0,22.88400636788311,79.10796760068727
17,0,75,3,0,29.532339112892917,75.8304100716015
7,0,75,3,1,23.288082222601364,88.20608881940035
1,0,75,10,1,28.277401613842787,77.40651973350707
2,0,75,3,1,30.88394650192379,77.29684223230122
9,0,75,3,0,22.996050177896386,92.68980139397904
4,1,75,3,0,30.3262346681486,79.26916244628285
15,1,75,3,1,30.533194917020953,79.49152114797006
12,0,75,10,1,20.827893292639413,85.25020651467608
4,0,75,3,1,30.852722551887084,75.72517375220724
20,1,75,3,1,10.945056473067895,78.8607345285348
15,0,75,10,1,24.67909649303715,93.71333776566354
16,1,75,3,1,15.975153066463008,80.11200717620603
10,1,75,3,1,24.725442828259204,93.98049512842236
11,1,75,10,0,15.460157751247548,74.50496875221889
9,1,75,10,1,18.01073690797223,79.18911364791475
19,1,75,3,1,11.11282037562464,79.04419710731801
19,0,75,10,1,29.135305742909956,75.97727772120919
2,1,75,10,0,22.541489799898205,71.48461238741696
2,1,75,10,0,21.08891598941868,82.28362486871661
6,0,75,3,1,28.672005232311403,77.4197715256774
15,0,75,10,1,11.907854225952223,79.40220381015686
15,0,75,3,0,30.16262435622133,78.97612791656515
8,0,75,3,0,25.914145856135043,92.72451817856926
1,0,75,3,0,26.0485402137711,94.28409025627586
21,0,75,3,0,27.272150902538364,88.64006547555714
17,0,75,3,0,28.544055504088938,77.68344612295662
8,1,75,10,1,26.277578038907503,92.04886280685258
4,0,75,10,0,22.41550063161817,71.47205407272038
1,0,75,3,1,26.289550012750393,94.43175157918814
0,0,75,3,0,15.1834314672754,74.62380950124466
23,0,75,3,0,22.623426625829158,88.03992848966676
3,0,75,3,1,15.023664209912875,75.79239139803921
8,1,75,10,1,31.17665609059741,77.03326780322908
4,0,75,3,0,23.04060607509814,92.73301206878772
23,0,75,3,1,27.455135505850766,88.07254506532136
23,0,75,3,0,23.449378669199415,78.68640147813339
2,0,75,3,1,15.020190989973141,75.8773610494924
11,1,75,3,1,27.477519926420047,74.60865731473501
11,0,75,10,1,12.31091285849416,80.2657844803072
23,0,75,3,1,27.24204896540242,81.00522893739623
22,0,75,10,1,27.963320820561627,88.35018274904135
0,1,75,10,1,26.708077300868545,73.96548428102508
15,1,75,3,0,14.867360669188214,76.14225864490777
12,0,75,3,0,11.340355595570411,76.41663507370538
8,0,75,3,1,29.85724214946599,79.05953123775367
21,0,75,3,1,27.445876571146034,74.05436876326425
19,0,75,10,1,22.194548191875505,70.76441323762599
2,0,75,10,0,33.593416577951935,76.55182402278955
6,0,75,10,0,33.93702093529876,76.7578394082675
1,0,75,3,0,31.09284042377327,76.9940238646516
20,0,75,3,0,24.267946452496574,91.77536240467462
4,0,75,10,1,33.46034728514257,76.51291493896069
15,1,75,10,1,14.842786426753834,73.71944094835557
7,0,75,10,1,17.972286179783616,79.30141737207991
3,0,75,10,0,25.631271474432175,91.18602357319409
20,1,75,3,1,31.208596674998986,74.86636326534774
13,0,75,3,1,23.273102539526576,79.136926752298
21,0,75,10,1,21.171729115960932,81.88872237437214
5,1,75,3,0,23.718665020306588,85.11664666304591
10,0,75,3,1,11.386984399442683,78.97771977058802
6,0,75,3,1,23.25653254785103,85.32503732467077
12,0,75,3,0,27.94890331365166,88.8263784273004
2,1,75,10,1,29.79156787341091,78.61701043360353
22,1,75,3,1,15.601534552726967,73.72076734372837
19,0,75,3,1,31.543085792363748,76.96855277201746
19,0,75,3,1,15.08603666151253,76.14696254303836
12,0,75,3,1,23.602756746711712,92.74923000102581
18,0,75,3,1,33.77477392130102,76.37913097340486
12,1,75,10,1,19.79923972022427,76.21062008028377
21,0,75,3,1,25.397048168854347,85.34085065291005
10,0,75,10,0,23.836131771125867,84.94564817359021
15,0,75,3,1,22.71790117488341,88.04826082676925
19,0,75,10,0,28.909405446534876,77.56357762356636
17,0,75,10,0,26.694957999117054,80.82261866440881
19,1,75,3,1,14.882548257264643,74.39577002964778
15,0,75,10,1,16.244193933588598,79.57640037302677
19,1,75,3,0,23.865342295305517,91.90507297504331
1,0,75,3,0,31.39882412312957,77.46468755266903
8,1,75,10,1,29.80179225220765,79.17283170050516
7,1,75,3,0,26.655015830299785,94.5516508795974
1,0,75,3,1,25.789132979813772,91.73582336461924
20,0,75,3,0,20.731358866017334,85.10814158195873
20,0,75,3,0,26.489241471523446,94.81620960569703
10,0,75,3,1,31.113615403517024,76.85361557092747
19,1,75,3,1,14.940889885415952,76.01326479792536
8,0,75,10,1,22.78737062747391,93.12362419775747
6,0,75,3,1,28.67034391112407,75.63480140101021
23,0,75,3,1,33.82156836818239,76.57305295413836
9,1,75,3,1,19.309789605899955,75.73159656790621
23,0,75,3,0,10.798726294239486,75.98442687003353
21,0,75,3,0,23.825758364330742,91.75212374438092
3,0,75,10,0,10.946118056456902,75.8710371237841
22,0,75,3,1,30.725572447381964,76.96940193230346
0,0,75,3,1,31.08834729440598,77.2355943367945
13,0,75,10,1,30.805859715590564,75.21452776625163
23,0,75,10,1,23.80979876804083,84.85763799867824
19,0,75,10,1,11.748834577326116,80.30615961806804
16,0,75,3,1,18.01790455941995,78.83954767519036
10,1,75,3,1,24.59357340714966,93.67282954526868
19,1,75,3,1,23.45217444121566,92.68876352544527
6,0,75,3,1,23.44511113155719,92.74298514532926
5,1,75,10,0,29.795234846666386,78.70413309359645
18,0,75,10,1,16.02679589836172,79.72632949451851
7,0,75,10,1,26.47709193173773,80.83717645407575
2,0,75,3,1,30.679777983329064,76.56768925768176
18,0,75,3,1,34.03466766818325,76.57231977498898
10,0,75,10,1,22.003406846255633,71.68409194369423
18,0,75,3,1,17.98471211968849,78.7996982753342
12,0,75,10,1,12.291948470721069,80.00535554918929
3,0,75,10,1,26.363541251903595,92.41972288406004
10,0,75,10,1,18.105687264449717,79.46035487506863
18,0,75,3,0,30.71639337965726,77.48009660125885
17,1,75,3,0,11.625537895930275,78.58750063581391
23,0,75,3,1,27.775455345211725,88.06124180690142
23,0,75,10,1,33.30871768691683,76.67173327306783
12,1,75,3,1,25.844177607262232,92.51652068303696
20,0,75,3,0,27.203199584008928,80.97041295093578
8,0,75,3,0,15.629327166145936,74.60459591669891
20,1,75,3,0,27.108868406144495,73.96842064929338
21,1,75,10,1,10.907172824223455,76.77084738368451
10,0,75,3,1,21.110648154710642,81.51998595918583
14,0,75,10,1,27.81739930882567,95.05231122486855
10,0,75,3,1,25.004582961066188,93.64038656551085
0,1,75,10,1,21.140514665059897,85.50471920054285
18,1,75,3,1,26.778904209039606,80.73135649628689
0,0,75,10,1,23.55064894170785,93.17900159672823
5,0,75,3,0,29.188653749030436,76.15261827502937
12,0,75,10,0,31.472349503490783,76.96202521577072
